File ID,Account,Date From,Date To,Bag Count,Amount Collected,Amount Due,Amount Retained,Create Date,Vendor Name,City,State,Zip code,Location1
83231,001168,5/1/2022,5/31/2022,3309,165.45,132.36,33.09,6/16/2022,D. Mart Inc.,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
83123,000242,5/1/2022,5/31/2022,48796,2439.8,1951.84,487.96,6/10/2022,Ross Dress For Less Inc,,CA,94568,"CA 94568
(37.712627, -121.904985)"
83092,000200,5/1/2022,5/31/2022,22009,1100.45,880.36,220.09,6/9/2022,"Marshalls of MA, Inc",,MA,01701,"MA 01701
(42.318402, -71.428628)"
83032,000761,5/1/2022,5/31/2022,2558,127.9,102.32,25.58,6/3/2022,johnny & prum Inc.,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
83324,000075,5/1/2022,5/31/2022,34227,1711.35,1369.08,342.27,6/21/2022,"Five Below, Inc.",,PA,19103,"PA 19103
(39.953128, -75.173591)"
83070,000249,5/1/2022,5/31/2022,437,21.85,17.48,4.37,6/7/2022,"Madewell, Inc.",,NY,10281,"NY 10281
(40.713678, -74.015089)"
83026,001278,5/1/2022,5/31/2022,178,8.9,7.12,1.78,6/2/2022,New York Deli Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83054,000248,5/1/2022,6/1/2022,0,0,0,0,6/6/2022,"Equinox Bethesda, Inc.",Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
83003,000759,5/1/2022,5/31/2022,48,2.4,1.92,0.48,6/1/2022,E&G VENTURES LLC,Rockville,MD,20853,"Rockville, MD 20853
(39.096485, -77.092945)"
83191,000261,5/1/2022,5/31/2022,4242,212.1,169.68,42.42,6/15/2022,"Big Lots Stores, Inc.",,OH,43081,"OH 43081
(40.109264, -82.907174)"
83353,000530,5/1/2022,5/31/2022,1664,83.2,66.56,16.64,6/21/2022,LA CASITA PARTNERS CORPORATION,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83158,003553,5/1/2022,5/31/2022,9937,496.85,397.48,99.37,6/13/2022,"Dolgencorp, LLC",,TN,37172,"TN 37172
(36.525255, -86.863113)"
83052,003908,5/1/2022,5/31/2022,26008,1300.4,1040.32,260.08,6/6/2022,Patel Brothers,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83162,001172,5/1/2022,5/31/2022,982,49.1,39.28,9.82,6/13/2022,M&M CALCAGNO LLC DBA GEMELLI'S ITALIAN MARKET,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
83075,000381,5/1/2022,5/31/2022,14905,745.25,596.2,149.05,6/8/2022,Apogee Retail LLC,,WA,98004,"WA 98004
(47.619011, -122.203169)"
83093,000155,5/1/2022,5/31/2022,14145,707.25,565.8,141.45,6/9/2022,"HomeGoods, Inc",,MA,01701,"MA 01701
(42.318402, -71.428628)"
83358,001347,5/1/2022,5/31/2022,1087,54.35,43.48,10.87,6/21/2022,"E&C Mid-Atlantic Ventures, LLC",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
83227,003942,5/1/2022,5/31/2022,595,29.75,23.8,5.95,6/16/2022,A & J RESTAURANT CORP,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83235,000226,5/1/2022,5/31/2022,631,31.55,25.24,6.31,6/16/2022,FOREST GLEN DELI,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
82996,001440,5/1/2022,5/31/2022,2649,132.45,105.96,26.49,6/1/2022,corner market & pharmacy inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83379,000589,5/1/2022,5/31/2022,12511,625.55,500.44,125.11,6/24/2022,"Kohl's Department Stores, Inc.",,WI,53051,"WI 53051
(43.150101, -88.111398)"
83014,000297,5/1/2022,5/31/2022,22889,1144.45,915.56,228.89,6/2/2022,"Germantown Lotte, LLC",Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83042,003650,5/1/2022,5/31/2022,3015,150.75,120.6,30.15,6/4/2022,"Solo Pollo of Aspen Hill, LLC",Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83337,003775,5/1/2022,5/31/2022,305,15.25,12.2,3.05,6/21/2022,TRES AMIGOS CORPORATION,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
83056,001423,5/1/2022,5/31/2022,145,7.25,5.8,1.45,6/6/2022,Latin Inc,Silver Spring,MD,20903,"Silver Spring, MD 20903
(39.016139, -76.982897)"
83309,000571,5/1/2022,5/31/2022,751,37.55,30.04,7.51,6/20/2022,Chong's Corporation,,VA,20151,"VA 20151
(38.889333, -77.438927)"
83280,000532,5/1/2022,5/31/2022,52943,2647.15,2117.72,529.43,6/17/2022,"EVERLU FOOD, INC.",Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83156,000336,5/1/2022,5/31/2022,61,3.05,2.44,0.61,6/13/2022,Kensington Center LLC,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
83283,001401,5/1/2022,5/31/2022,14102,705.1,564.08,141.02,6/17/2022,PALMERAS LATINO MARKET INC,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83011,003841,5/1/2022,5/31/2022,1300,65,52,13,6/2/2022,KAWA ENTERPRISE INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83090,000535,5/1/2022,5/31/2022,502,25.1,20.08,5.02,6/9/2022,"Mustard Seed Recycling Co., Inc.",Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
83303,000258,5/1/2022,5/31/2022,180,9,7.2,1.8,6/20/2022,Ki and Ko Choi Inc,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83174,000150,5/1/2022,5/31/2022,0,0,0,0,6/14/2022,"SODEXO MANAGEMENT, INC.",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
83109,003579,5/1/2022,5/31/2022,3527,176.35,141.08,35.27,6/9/2022,Don Pollo of Germantown LLC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83139,001120,5/1/2022,5/31/2022,6271,313.55,250.84,62.71,6/13/2022,Zara USA INC,,NY,10110,"NY 10110
(40.753528, -73.980937)"
83169,001273,5/1/2022,5/31/2022,11770,588.5,470.8,117.7,6/14/2022,UNIVERSAL SUPERMARKET INC,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
83110,003946,5/1/2022,5/31/2022,2684,134.2,107.36,26.84,6/9/2022,"Don Pollo of Silver Spring, Inc",Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83206,001209,5/1/2022,5/31/2022,512,25.6,20.48,5.12,6/15/2022,"The Arc Montgomery County, Inc",Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83179,001059,5/1/2022,5/31/2022,35,1.75,1.4,0.35,6/14/2022,KS POTOMAC INC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83217,000623,5/1/2022,5/31/2022,34405,1720.25,1376.2,344.05,6/16/2022,Korean Korner Inc,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83215,003949,5/1/2022,5/31/2022,35869,1793.45,1434.76,358.69,6/16/2022,L&T market Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83221,003852,5/1/2022,5/31/2022,271,13.55,10.84,2.71,6/16/2022,EL MEXICANO INC,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83214,000575,5/1/2022,5/31/2022,16,0.8,0.64,0.16,6/16/2022,"Bluemercury, Inc.",,OH,45246,"OH 45246
(39.288328, -84.468798)"
83201,000305,5/1/2022,5/31/2022,1913,95.65,76.52,19.13,6/15/2022,Vace Inc,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
83352,003954,5/1/2022,5/31/2022,6846,342.3,273.84,68.46,6/21/2022,Penney OpCo LLC,,TX,75024,"TX 75024
(33.078218, -96.80435)"
83142,001201,5/1/2022,5/31/2022,480,24,19.2,4.8,6/13/2022,Bong & Kwon Inc,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
83268,000442,5/1/2022,5/31/2022,1505,75.25,60.2,15.05,6/17/2022,CY Associates Inc,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83220,003854,5/1/2022,5/31/2022,367,18.35,14.68,3.67,6/16/2022,LA MEXICANA INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83098,003860,5/1/2022,5/31/2022,0,0,0,0,6/9/2022,CELLULAR SALES OF MARYLAND LLC,,TN,37923,"TN 37923
(35.927534, -84.078062)"
83106,001332,5/1/2022,5/31/2022,5389,269.45,215.56,53.89,6/9/2022,Don Pollo of Glenmont Inc,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
83244,000229,5/1/2022,5/31/2022,2983,149.15,119.32,29.83,6/17/2022,"Under Armour Retail of Maryland, LLC",,MD,21230,"MD 21230
(39.26895, -76.625094)"
83133,001218,5/1/2022,5/31/2022,4417,220.85,176.68,44.17,6/12/2022,Gaitherstowne Beer and Wine Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83209,000438,5/1/2022,5/31/2022,2625,131.25,105,26.25,6/15/2022,GALIZ CORPORATION,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83071,003842,5/1/2022,5/31/2022,894,44.7,35.76,8.94,6/7/2022,BOB' S SHANGHAI 66 BISTRO INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83034,001392,5/1/2022,5/31/2022,4286,214.3,171.44,42.86,6/3/2022,The Talbots Inc,,MA,02043,"MA 02043
(42.220535, -70.88726)"
83356,001344,5/1/2022,5/31/2022,397,19.85,15.88,3.97,6/21/2022,"E&C Mid-Atlantic Ventures, LLC",Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83024,003602,5/1/2022,5/28/2022,973,48.65,38.92,9.73,6/2/2022,At Home Stores LLC,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
83255,000419,5/1/2022,5/31/2022,2700,135,108,27,6/17/2022,FLAMAS,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83143,000533,5/1/2022,5/31/2022,245,12.25,9.8,2.45,6/13/2022,"ABY & ASSOCIATES, LTD",Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
83015,001170,5/1/2022,5/31/2022,23499,1174.95,939.96,234.99,6/2/2022,"Sungwon Gaithersburg, LLC",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
83203,003975,5/1/2022,5/31/2022,4169,208.45,166.76,41.69,6/15/2022,PREMIUM BRANDS OPCO LLC,,MN,55816,"MN 55816
(46.782882, -92.105457)"
83002,000190,5/1/2022,5/31/2022,52,2.6,2.08,0.52,6/1/2022,"Davidï¿½s Bridal, LLC",,PA,19428,"PA 19428
(40.078953, -75.305532)"
83171,003703,5/1/2022,5/31/2022,165,8.25,6.6,1.65,6/14/2022,MARIO CORPORATION,Rockville,MD,20851,"Rockville, MD 20851
(39.07701, -77.123831)"
83306,000425,5/1/2022,5/31/2022,183,9.15,7.32,1.83,6/20/2022,Village Beer and Wine,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
83113,000433,5/1/2022,5/31/2022,0,0,0,0,6/9/2022,Butler's Orchard Market,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
83355,000448,5/1/2022,5/31/2022,1841,92.05,73.64,18.41,6/21/2022,MARYVALE MARKET INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83271,000585,5/1/2022,5/31/2022,44,2.2,1.76,0.44,6/17/2022,"Guthworks, LLC",Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
83349,003545,5/1/2022,5/31/2022,0,0,0,0,6/21/2022,"Second Mile Hospitality, LLC",Olney,MD,20832,"Olney, MD 20832
(39.152328, -77.073205)"
83000,003837,5/1/2022,5/31/2022,2,0.1,0.08,0.02,6/1/2022,RETAIL CONCEPTS INC,,TX,77477,"TX 77477
(29.629465, -95.570028)"
83278,003618,5/1/2022,5/31/2022,1229,61.45,49.16,12.29,6/17/2022,WONG GEE ASIAN RESTAURANT,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
83226,003754,5/1/2022,5/31/2022,100,5,4,1,6/16/2022,LESAAC INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83284,001079,5/1/2022,5/31/2022,168,8.4,6.72,1.68,6/18/2022,Asian Bakery Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83154,003962,5/1/2022,5/31/2022,318,15.9,12.72,3.18,6/13/2022,Perf Opco LLC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
83293,000765,5/1/2022,5/31/2022,4944,247.2,197.76,49.44,6/19/2022,"Chevy Chase Marketing, Inc",Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.982537, -77.079131)"
83035,000369,5/1/2022,5/31/2022,33720,1686,1348.8,337.2,6/3/2022,Weis Markets Inc,,PA,17801,"PA 17801
(40.84014, -76.759796)"
83285,001299,5/1/2022,5/31/2022,1243,62.15,49.72,12.43,6/18/2022,PETERS GRILL INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83065,001494,5/1/2022,5/28/2022,28740,1437,1149.6,287.4,6/7/2022,BURLINGTON COAT FACTORY WAREHOUSE CORP,,NJ,08016,"NJ 08016
(40.06733, -74.838404)"
83311,001306,5/1/2022,5/31/2022,407,20.35,16.28,4.07,6/20/2022,EL ANDARIEGO,Ashton,MD,20861,"Ashton, MD 20861
(39.150823, -76.998411)"
83232,000422,5/1/2022,5/31/2022,16826,841.3,673.04,168.26,6/16/2022,"Organic Foods Express, Inc",Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83192,000581,5/1/2022,5/31/2022,557,27.85,22.28,5.57,6/15/2022,Sterling Jewelers Inc.,,OH,44333,"OH 44333
(41.152641, -81.630758)"
83224,003710,5/1/2022,5/31/2022,0,0,0,0,6/16/2022,NAKA INC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83365,001510,5/1/2022,5/31/2022,0,0,0,0,6/22/2022,Cricket Wireless LLC,,MD,33408,"MD 33408
(26.842318, -80.06041)"
83294,001142,5/1/2022,5/31/2022,66,3.3,2.64,0.66,6/19/2022,"Luju, Inc.",Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83103,003708,5/1/2022,5/31/2022,192,9.6,7.68,1.92,6/9/2022,PALMERAS FOOD INC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83339,001136,5/1/2022,5/31/2022,676,33.8,27.04,6.76,6/21/2022,Milano's,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83146,001129,5/1/2022,5/31/2022,3541,177.05,141.64,35.41,6/13/2022,Dick's Sporting Goods Inc,,PA,15108,"PA 15108
(40.501414, -80.19291)"
83137,000093,5/1/2022,5/31/2022,5847,292.35,233.88,58.47,6/13/2022,SAR WHITE MARSH FOOD INC,,MD,21236,"MD 21236
(39.387527, -76.48487)"
83153,000345,5/1/2022,5/31/2022,803,40.15,32.12,8.03,6/13/2022,"Montgomery Mall Service Center, Inc.",Bethesda,MD,20817,"Bethesda, MD 20817
(38.998099, -77.143306)"
83029,000346,5/1/2022,5/31/2022,274,13.7,10.96,2.74,6/3/2022,"Woodmont, Inc.",Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83357,001343,5/1/2022,5/31/2022,160,8,6.4,1.6,6/21/2022,"E&C Mid-Atlantic Ventures, LLC",Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
83241,003560,5/1/2022,5/31/2022,3901,195.05,156.04,39.01,6/17/2022,Gabriel Brothers Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83275,001154,5/1/2022,5/31/2022,2600,130,104,26,6/17/2022,Hai Zhou Brother Inc,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83159,001249,5/1/2022,5/31/2022,662325,33116.25,26493,6623.25,6/13/2022,NAI Saturn Eastern LLC,,ID,83706,"ID 83706
(43.591574, -116.195837)"
83031,001265,5/1/2022,5/31/2022,92,4.6,3.68,0.92,6/3/2022,Mid-Atlantic Petroleum Downstream Marketing LLC.,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83228,000434,5/1/2022,5/31/2022,116,5.8,4.64,1.16,6/16/2022,"OFFICE DEPOT, INC.",,FL,33496,"FL 33496
(26.406654, -80.162127)"
83151,000694,5/1/2022,5/31/2022,107,5.35,4.28,1.07,6/13/2022,Starbucks Corporation,,WA,98134,"WA 98134
(47.577828, -122.334183)"
83320,001226,5/1/2022,5/31/2022,632,31.6,25.28,6.32,6/20/2022,S & S TRADERS INC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83288,003853,5/1/2022,5/31/2022,375,18.75,15,3.75,6/18/2022,Mabel LLC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83297,000843,5/1/2022,5/31/2022,326,16.3,13.04,3.26,6/19/2022,H&M Specialty,Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.982537, -77.079131)"
83048,003885,5/1/2022,5/31/2022,163,8.15,6.52,1.63,6/6/2022,CORNERSTONE PROVISIONS INC,Bethesda,MD,20817,"Bethesda, MD 20817
(38.998099, -77.143306)"
83368,000906,5/1/2022,5/31/2022,0,0,0,0,6/22/2022,CBC Restaurant Corp,,TX,75251,"TX 75251
(32.920507, -96.7726)"
83272,003973,5/1/2022,5/31/2022,922,46.1,36.88,9.22,6/17/2022,YHJ INC.,,MD,20740,"MD 20740
(38.998127, -76.92649)"
83376,000102,5/1/2022,5/31/2022,32382,1619.1,1295.28,323.82,6/23/2022,Walgreen Co.,,IL,60015,"IL 60015
(42.169562, -87.869777)"
83121,000259,5/1/2022,5/31/2022,761,38.05,30.44,7.61,6/10/2022,Rainbow Sushi Inc,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83343,003605,5/1/2022,5/31/2022,909,45.45,36.36,9.09,6/21/2022,Sparrow LLC,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
83351,004988,5/1/2022,5/31/2022,5719,285.95,228.76,57.19,6/21/2022,CHEESECAKE FACTORY RESTAURANTS,,CA,91301,"CA 91301
(34.132842, -118.760077)"
83161,000111,5/1/2022,5/31/2022,1298644,64932.2,51945.76,12986.44,6/13/2022,"Giant of Maryland, LLC",,PA,17013,"PA 17013
(40.220189, -77.192029)"
83017,000551,5/1/2022,5/31/2022,32142,1607.1,1285.68,321.42,6/2/2022,Lotte Plaza,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83270,000456,5/1/2022,5/31/2022,90,4.5,3.6,0.9,6/17/2022,Jen's Corporation,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83307,000523,5/1/2022,5/31/2022,98694,4934.7,3947.76,986.94,6/20/2022,"FOR MY CHILDREN, INC.",Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83152,001073,5/1/2022,5/31/2022,637,31.85,25.48,6.37,6/13/2022,PARK AND PARK NORTHGATE LLC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83282,001470,5/1/2022,5/31/2022,427,21.35,17.08,4.27,6/17/2022,ELC BEAUTY LLC,,NY,11747,"NY 11747
(40.788271, -73.408441)"
83233,000296,5/1/2022,5/31/2022,3351,167.55,134.04,33.51,6/16/2022,Goodwill of Greater Washington,,DC,20002,"DC 20002
(38.904734, -76.988642)"
83366,001061,5/1/2022,5/31/2022,0,0,0,0,6/22/2022,New Cingular Wireless PCS LLC,,FL,33408,"FL 33408
(26.842318, -80.06041)"
83286,000274,5/1/2022,5/31/2022,388,19.4,15.52,3.88,6/18/2022,BEAUTY PLAZA,Rockville,MD,20851,"Rockville, MD 20851
(39.07701, -77.123831)"
83059,000308,5/1/2022,5/31/2022,0,0,0,0,6/6/2022,COA GREEN INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83033,003938,5/1/2022,5/31/2022,188,9.4,7.52,1.88,6/3/2022,MSK DELI INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
83261,003694,5/1/2022,5/31/2022,127,6.35,5.08,1.27,6/17/2022,K-TOWN BISTRO LLC,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
83057,004978,5/1/2022,5/31/2022,228,11.4,9.12,2.28,6/6/2022,Latin 2 Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83064,000646,5/1/2022,5/31/2022,1087,54.35,43.48,10.87,6/7/2022,J.M. Hollister LLC,,OH,43054,"OH 43054
(40.082338, -82.813305)"
83074,003838,5/1/2022,5/31/2022,721,36.05,28.84,7.21,6/8/2022,TAKOMA PARK HARDWARE LLC,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
83175,000554,5/1/2022,5/31/2022,62,3.1,2.48,0.62,6/14/2022,"Soma Intimates, LLC",,FL,33966,"FL 33966
(26.580709, -81.835045)"
83250,003947,5/1/2022,5/31/2022,34513,1725.65,1380.52,345.13,6/17/2022,CLIFFS RED APPLE INC,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
83265,000501,5/1/2022,5/31/2022,85,4.25,3.4,0.85,6/17/2022,PEPE COBBLER'S BENCH,Bethesda,MD,20817,"Bethesda, MD 20817
(38.998099, -77.143306)"
83342,000235,5/1/2022,5/31/2022,10936,546.8,437.44,109.36,6/21/2022,Gap Inc,,NM,87109,"NM 87109
(35.154233, -106.570792)"
83172,000508,5/1/2022,5/31/2022,32,1.6,1.28,0.32,6/14/2022,"FAAN, INC.",Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83083,000552,5/1/2022,5/31/2022,635,31.75,25.4,6.35,6/8/2022,"Chico's FAS, Inc.",,FL,33966,"FL 33966
(26.580709, -81.835045)"
83180,000175,5/1/2022,5/31/2022,639,31.95,25.56,6.39,6/14/2022,"kaziland food, inc.",Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
83144,003888,5/1/2022,5/31/2022,283,14.15,11.32,2.83,6/13/2022,58UNITY LLC,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
83081,000432,5/1/2022,5/31/2022,2268,113.4,90.72,22.68,6/8/2022,Rodmans Gourmet,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
83119,003581,5/1/2022,5/31/2022,968,48.4,38.72,9.68,6/10/2022,PD & BA LLC,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
83010,000904,5/1/2022,5/31/2022,321,16.05,12.84,3.21,6/1/2022,Brooklyns Deli Potomac LLC,Potomac,MD,20854,"Potomac, MD 20854
(39.038266, -77.203413)"
83295,000845,5/1/2022,5/31/2022,522,26.1,20.88,5.22,6/19/2022,Drug Depot,Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.982537, -77.079131)"
83095,004982,5/1/2022,5/31/2022,175,8.75,7,1.75,6/9/2022,Classic Wine Rockville LLC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
83117,000178,5/1/2022,5/31/2022,37775,1888.75,1511,377.75,6/10/2022,FOOD LION LLC,,NC,28025,"NC 28025
(35.385587, -80.547042)"
83239,001483,5/1/2022,5/31/2022,572,28.6,22.88,5.72,6/16/2022,The Honey Baked Ham Co. LLC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83325,000156,5/1/2022,5/31/2022,3857,192.85,154.28,38.57,6/21/2022,"CLAIRE'S BOUTIQUES, INC.",,FL,33027,"FL 33027
(25.982118, -80.34059)"
83122,000015,5/1/2022,5/31/2022,3156,157.8,126.24,31.56,6/10/2022,"SHOE SHOW, INC",,NC,28027,"NC 28027
(35.404268, -80.664825)"
83128,000263,5/1/2022,5/31/2022,1926,96.3,77.04,19.26,6/11/2022,Elbes Beer and Wine,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
83066,001373,5/1/2022,5/31/2022,3774,188.7,150.96,37.74,6/7/2022,Barnes & Noble Booksellers,,NY,10011,"NY 10011
(40.741625, -74.000479)"
83207,001472,5/1/2022,5/28/2022,3337,166.85,133.48,33.37,6/15/2022,Aero OPCO LLC,,NJ,07071,"NJ 07071
(40.806999, -74.119501)"
83196,000690,5/1/2022,5/31/2022,800,40,32,8,6/15/2022,HQJ INC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83230,003865,5/1/2022,5/31/2022,7200,360,288,72,6/16/2022,MEXICAN RESTAURANT INC,,TX,75061,"TX 75061
(32.826165, -96.964821)"
83025,000409,5/1/2022,5/31/2022,2444,122.2,97.76,24.44,6/2/2022,Muhn Inc,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83101,000321,5/1/2022,5/31/2022,144,7.2,5.76,1.44,6/9/2022,MARK'S KITCHEN,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
83163,000232,5/1/2022,5/31/2022,58,2.9,2.32,0.58,6/13/2022,Sam Kuglers House Of Linen LTD,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
83073,003648,5/1/2022,5/31/2022,236,11.8,9.44,2.36,6/7/2022,Poke Dojo LLC,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
83200,000202,5/1/2022,5/31/2022,803,40.15,32.12,8.03,6/15/2022,Jill Acquisition LLC,,MA,02169,"MA 02169
(42.247999, -71.003183)"
83277,003549,5/1/2022,5/31/2022,200,10,8,2,6/17/2022,GGCY Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
83387,000740,5/1/2022,5/31/2022,3630,181.5,145.2,36.3,6/25/2022,cnp holdings inc/7-eleven20096-B,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
83036,003649,5/1/2022,5/31/2022,1692,84.6,67.68,16.92,6/3/2022,Tea Town III LLC,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
83216,001194,5/1/2022,5/31/2022,30521,1526.05,1220.84,305.21,6/16/2022,Great Wall Supermarket of Germantown Inc,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
83345,002535,5/1/2022,5/31/2022,87,4.35,3.48,0.87,6/21/2022,"Here to Serve, TD, LLC",Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
83273,000801,5/1/2022,5/31/2022,913,45.65,36.52,9.13,6/17/2022,JE DING Corporation,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
