File ID,Account,Date From,Date To,Bag Count,Amount Collected,Amount Due,Amount Retained,Create Date,Vendor Name,City,State,Zip code,Location1
87092,178,2023-03-01,2023-03-31,49728,2486.4,1989.12,497.28,2023-04-11,FOOD LION LLC,,NC,28025,"NC 28025
(35.41043, -80.5812)"
87190,3548,2023-03-01,2023-03-31,22899,1144.95,915.96,228.99,2023-04-17,"Welcome California Market, Inc",,CA,94587,"CA 94587
(37.58883, -122.02751)"
87113,1297,2023-03-01,2023-03-31,1760,88.0,70.4,17.6,2023-04-12,MOBY DICK VIII,Germantown,MD,20874,"Germantown, MD 20874
(39.18272, -77.27048)"
87064,1332,2023-03-01,2023-03-31,13420,671.0,536.8,134.2,2023-04-08,Don Pollo of Glenmont Inc,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.04516000000007, -77.05323529999998)"
87305,321,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-20,MARK'S KITCHEN,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.98126, -77.00988)"
87047,252,2023-03-01,2023-03-31,8589,429.45,343.56,85.89,2023-04-06,Takoma Park Silver Spring Cooperative Inc.,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.98126, -77.00988)"
87090,263,2023-03-01,2023-03-31,1876,93.8,75.04,18.76,2023-04-11,Elbes Beer and Wine,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.04516000000007, -77.05323529999998)"
87131,694,2023-03-01,2023-03-31,74,3.7,2.96,0.74,2023-04-13,Starbucks Corporation,,WA,98134,"WA 98134
(47.58616, -122.32738)"
87160,1249,2023-03-01,2023-03-31,651212,32560.6,26048.48,6512.12,2023-04-14,NAI Saturn Eastern LLC,,ID,83706,"ID 83706
(43.58039, -116.1734)"
87287,1347,2023-03-01,2023-03-31,821,41.05,32.84,8.21,2023-04-20,"E&C Mid-Atlantic Ventures, LLC",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.14162, -77.22708)"
87332,3852,2023-03-01,2023-03-31,229,11.45,9.16,2.29,2023-04-20,EL MEXICANO INC,Germantown,MD,20874,"Germantown, MD 20874
(39.18272, -77.27048)"
87077,1172,2023-03-01,2023-03-31,1306,65.3,52.24,13.06,2023-04-10,M&M CALCAGNO LLC DBA GEMELLI'S ITALIAN MARKET,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.14162, -77.22708)"
87364,1510,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-24,Cricket Wireless LLC,,MD,33408,"MD 33408
(26.81324, -80.05714)"
87232,3949,2023-03-01,2023-03-31,34131,1706.55,1365.24,341.31,2023-04-18,L&T market Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.08509000000004, -77.15069499999998)"
87263,351,2023-03-01,2023-03-31,2968,148.4,118.72,29.68,2023-04-19,"Don Pollo of Bethesda, Inc.",Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.98249, -77.08722)"
87068,3946,2023-03-01,2023-03-31,4849,242.45,193.96,48.49,2023-04-08,"Don Pollo of Silver Spring, Inc",Silver Spring,MD,20910,"Silver Spring, MD 20910
(38.99693, -77.02914)"
87260,571,2023-03-01,2023-03-31,761,38.05,30.44,7.61,2023-04-19,Chong's Corporation,,VA,20151,"VA 20151
(38.88675, -77.43892)"
87204,3975,2023-03-01,2023-03-31,3153,157.65,126.12,31.53,2023-04-18,PREMIUM BRANDS OPCO LLC,,MN,55816,MN 55816
87199,3754,2023-03-01,2023-03-31,155,7.75,6.2,1.55,2023-04-17,LESAAC INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(38.99693, -77.02914)"
87326,3704,2023-03-01,2023-03-31,351,17.55,14.04,3.51,2023-04-20,POLLO A LA VISTA GRILL INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87277,1435,2023-03-01,2023-03-31,150,7.5,6.0,1.5,2023-04-19,WOODMONT MARKET,Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87253,941,2023-03-01,2023-03-31,202,10.1,8.08,2.02,2023-04-19,CHEAM CORPORATION,Germantown,MD,20876,"Germantown, MD 20876
(39.17915, -77.23717)"
87342,442,2023-03-01,2023-03-31,2043,102.15,81.72,20.43,2023-04-21,CY Associates Inc,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87102,199,2023-03-01,2023-03-31,4052,202.6,162.08,40.52,2023-04-11,Potomac Conference Corporation of SDA,,VA,24401,"VA 24401
(38.15001, -79.07272)"
87241,3616,2023-03-01,2023-03-31,2138,106.9,85.52,21.38,2023-04-19,Spring Garden Restaurant Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(38.99693, -77.02914)"
87140,793,2023-03-01,2023-03-31,112,5.6,4.48,1.12,2023-04-13,EL MARINERO CARRY OUT,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.98126, -77.00988)"
87214,396,2023-03-01,2023-03-31,28878,1443.9,1155.12,288.78,2023-04-18,"Green Castle International, Inc.",Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.00324, -77.00526)"
87116,1097,2023-03-01,2023-03-31,777,38.85,31.08,7.77,2023-04-12,Bradley Variety LLC,Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87060,433,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-07,Butler's Orchard Market,Germantown,MD,20876,"Germantown, MD 20876
(39.17915, -77.23717)"
87138,3938,2023-03-01,2023-03-31,71,3.55,2.84,0.71,2023-04-13,MSK DELI INC,Rockville,MD,20850,"Rockville, MD 20850
(39.08509000000004, -77.15069499999998)"
87062,261,2023-03-01,2023-03-31,5914,295.7,236.56,59.14,2023-04-07,"Big Lots Stores, Inc.",,OH,43081,"OH 43081
(40.09552, -82.8525)"
87238,501,2023-03-01,2023-03-31,101,5.05,4.04,1.01,2023-04-19,PEPE COBBLER'S BENCH,Bethesda,MD,20817,"Bethesda, MD 20817
(38.98443, -77.1209)"
87282,57,2023-03-01,2023-03-28,218191,10909.55,8727.64,2181.91,2023-04-19,Harris Teeter,,NC,28105,"NC 28105
(35.11822, -80.72025)"
87385,637,2023-03-01,2023-03-30,844,42.2,33.76,8.44,2023-04-27,Terrance M Parker dba Chick-fil-A at Silver Spring In-Line,,GA,30349,"GA 30349
(33.60143, -84.4452)"
87109,220,2023-03-01,2023-03-31,953,47.65,38.12,9.53,2023-04-12,"H. W. Fletcher, Inc.",Olney,MD,20832,"Olney, MD 20832
(39.15052, -77.06888)"
87312,369,2023-03-01,2023-03-31,42883,2144.15,1715.32,428.83,2023-04-20,Weis Markets Inc,,PA,17801,"PA 17801
(40.86281, -76.79638)"
87288,1348,2023-03-01,2023-03-31,89,4.45,3.56,0.89,2023-04-20,"E&C Mid-Atlantic Ventures, LLC",Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87071,4993,2023-03-01,2023-03-31,75,3.75,3.0,0.75,2023-04-09,SUB SPICE LLC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.09303, -77.07354)"
87132,789,2023-03-01,2023-03-31,426,21.3,17.04,4.26,2023-04-13,Mehranian LLC,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87210,1373,2023-03-01,2023-03-31,5164,258.2,206.56,51.64,2023-04-18,Barnes & Noble Booksellers,,NY,10011,"NY 10011
(40.7461, -74.00045)"
87321,47,2023-03-01,2023-03-31,623,31.15,24.92,6.23,2023-04-20,LEBANESE TAVERNA CAFE-CONGRESSIONAL INC,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87032,190,2023-03-01,2023-03-31,18,0.9,0.72,0.18,2023-04-04,"Davidï¿½s Bridal, LLC",,PA,19428,"PA 19428
(40.0797, -75.30055)"
87053,249,2023-03-01,2023-03-31,686,34.3,27.44,6.86,2023-04-07,"Madewell, Inc.",,NY,10281,"NY 10281
(40.71095, -74.01469)"
87095,4982,2023-03-01,2023-03-31,70,3.5,2.8,0.7,2023-04-11,Classic Wine Rockville LLC,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87143,242,2023-03-01,2023-03-31,44644,2232.2,1785.76,446.44,2023-04-14,Ross Dress For Less Inc,,CA,94568,"CA 94568
(37.70423, -121.91635)"
87237,3942,2023-03-01,2023-03-31,550,27.5,22.0,5.5,2023-04-19,A & J RESTAURANT CORP,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87084,3904,2023-03-01,2023-03-31,85,4.25,3.4,0.85,2023-04-10,YOU INC,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87156,3955,2023-03-01,2023-03-31,9860,493.0,394.4,98.6,2023-04-14,SNIDERS FAMILY GROCERY INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(38.99693, -77.02914)"
87338,1247,2023-03-01,2023-03-31,2514,125.7,100.56,25.14,2023-04-20,JAAT INC,Potomac,MD,20854,"Potomac, MD 20854
(39.01796, -77.20884)"
87086,153,2023-03-01,2023-03-31,241101,12055.05,9644.04,2411.01,2023-04-10,Trader Joe's Company,,CA,91017,CA 91017
87030,248,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-04,"Equinox Bethesda, Inc.",Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87363,83,2023-03-01,2023-03-31,34654,1732.7,1386.16,346.54,2023-04-24,"Home Depot USA.,INC.",,GA,30339,"GA 30339
(33.88068, -84.45651)"
87285,1344,2023-03-01,2023-03-31,379,18.95,15.16,3.79,2023-04-20,"E&C Mid-Atlantic Ventures, LLC",Rockville,MD,20850,"Rockville, MD 20850
(39.08509000000004, -77.15069499999998)"
87013,3649,2023-03-01,2023-03-31,1273,63.65,50.92,12.73,2023-04-03,Tea Town III LLC,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.14162, -77.22708)"
87388,274,2023-03-01,2023-03-31,464,23.2,18.56,4.64,2023-04-29,BEAUTY PLAZA,Rockville,MD,20851,"Rockville, MD 20851
(39.07681000000008, -77.11815499999994)"
87298,1477,2023-03-01,2023-03-31,2700,135.0,108.0,27.0,2023-04-20,KESABOR LLC,Kensington,MD,20895,"Kensington, MD 20895
(39.02627, -77.07507)"
87192,3957,2023-03-01,2023-03-31,40876,2043.8,1635.04,408.76,2023-04-17,American Stores Company LLC / DBA Balducciï¿½s,Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87265,1258,2023-03-01,2023-03-31,3616,180.8,144.64,36.16,2023-04-19,"Don Pollo of Gaithersburg, Inc",Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87009,904,2023-03-01,2023-03-31,101,5.05,4.04,1.01,2023-04-02,Brooklyns Deli Potomac LLC,Potomac,MD,20854,"Potomac, MD 20854
(39.01796, -77.20884)"
87148,302,2023-03-01,2023-03-31,3467,173.35,138.68,34.67,2023-04-14,DSW SHOE WAREHOUSE INC,,OH,43219,"OH 43219
(40.0266, -82.9181)"
87119,4977,2023-03-01,2023-03-31,11,0.55,0.44,0.11,2023-04-13,"PARS PETROL, LLC",Kensington,MD,20895,"Kensington, MD 20895
(39.02627, -77.07507)"
87025,198,2023-03-01,2023-03-31,25505,1275.25,1020.2,255.05,2023-04-03,"The TJX Companies, Inc",,MA,1701,"MA 01701
(42.30394000000007, -71.40754499999997)"
87126,585,2023-03-01,2023-03-31,41,2.05,1.64,0.41,2023-04-13,"Guthworks, LLC",Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87220,1483,2023-03-01,2023-03-31,496,24.8,19.84,4.96,2023-04-18,The Honey Baked Ham Co. LLC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.09303, -77.07354)"
87247,844,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-19,Apotho Drug,Kensington,MD,20895,"Kensington, MD 20895
(39.02627, -77.07507)"
87250,2525,2023-03-01,2023-03-31,330,16.5,13.2,3.3,2023-04-19,Ohmama Grill LLC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.04516000000007, -77.05323529999998)"
87134,3898,2023-03-01,2023-03-31,2557,127.85,102.28,25.57,2023-04-13,EMC FOOD VENTURES INC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.04516000000007, -77.05323529999998)"
87296,3562,2023-03-01,2023-03-31,325,16.25,13.0,3.25,2023-04-20,Holy Chow LLC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.04516000000007, -77.05323529999998)"
87045,1392,2023-03-01,2023-03-31,4082,204.1,163.28,40.82,2023-04-05,The Talbots Inc,,MA,2043,"MA 02043
(42.22924, -70.88607)"
87365,1061,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-24,New Cingular Wireless PCS LLC,,FL,33408,"FL 33408
(26.81324, -80.05714)"
87331,1135,2023-03-01,2023-03-31,507,25.35,20.28,5.07,2023-04-20,"San Marino, Inc. t/a Milanos Pizza & Pasta",Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87194,232,2023-03-01,2023-03-31,75,3.75,3.0,0.75,2023-04-17,Sam Kuglers House Of Linen LTD,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.06094, -76.95226)"
87174,3615,2023-03-01,2023-03-31,41,2.05,1.64,0.41,2023-04-17,ZALE DELAWARE INC        *11*,,OH,44333,"OH 44333
(41.1288, -81.61212)"
87128,1361,2023-03-01,2023-03-31,136,6.8,5.44,1.36,2023-04-13,Joachim & Joyce INC.,Silver Spring,MD,20910,"Silver Spring, MD 20910
(38.99693, -77.02914)"
87007,97,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-02,Bethesda Bagels,Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87355,422,2023-03-01,2023-03-31,14840,742.0,593.6,148.4,2023-04-22,"Organic Foods Express, Inc",Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87112,1098,2023-03-01,2023-03-31,4043,202.15,161.72,40.43,2023-04-12,Genesco Inc.,,TN,37217,"TN 37217
(36.09008, -86.63911)"
87121,3958,2023-03-01,2023-03-31,58,2.9,2.32,0.58,2023-04-13,Lane Bryant #6939,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87320,1299,2023-03-01,2023-03-31,2207,110.35,88.28,22.07,2023-04-20,PETERS GRILL INC,Rockville,MD,20850,"Rockville, MD 20850
(39.08509000000004, -77.15069499999998)"
87239,1041,2023-03-01,2023-03-31,658,32.9,26.32,6.58,2023-04-19,MICKY'S RESTAURANT,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87166,486,2023-03-01,2023-03-31,2955,147.75,118.2,29.55,2023-04-16,11-Jul,Montgomery Village,MD,20886,"Montgomery Village, MD 20886
(39.17043, -77.20826)"
87069,1273,2023-03-01,2023-03-31,10717,535.85,428.68,107.17,2023-04-08,UNIVERSAL SUPERMARKET INC,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.98126, -77.00988)"
87368,1480,2023-03-01,2023-03-31,1260,63.0,50.4,12.6,2023-04-24,"FAMILY DOLLAR STORES OF MARYLAND, INC.",,VA,23320,"VA 23320
(36.74577, -76.25932)"
87233,4983,2023-03-01,2023-03-31,3000,150.0,120.0,30.0,2023-04-18,B&S ASSOCIATES LLC,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.00324, -77.00526)"
87180,94,2023-03-01,2023-03-31,4899,244.95,195.96,48.99,2023-04-17,Sarku SL White Oak Inc,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.06094, -76.95226)"
87284,530,2023-03-01,2023-03-31,1780,89.0,71.2,17.8,2023-04-19,LA CASITA PARTNERS CORPORATION,Germantown,MD,20874,"Germantown, MD 20874
(39.18272, -77.27048)"
87206,3962,2023-03-01,2023-03-31,289,14.45,11.56,2.89,2023-04-18,Perf Opco LLC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.04516000000007, -77.05323529999998)"
87235,16,2023-03-01,2023-03-31,7107,355.35,284.28,71.07,2023-04-19,"H&M, Hennes & Mauritz LP",,NJ,7031,"NJ 07031
(40.78915, -74.13287)"
87014,1238,2023-03-01,2023-03-31,603,30.15,24.12,6.03,2023-04-03,seneca meadows beer and wine,Germantown,MD,20876,"Germantown, MD 20876
(39.17915, -77.23717)"
87272,1170,2023-03-01,2023-03-31,24815,1240.75,992.6,248.15,2023-04-19,"Sungwon Gaithersburg, LLC",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.14162, -77.22708)"
87304,3976,2023-03-01,2023-03-31,947,47.35,37.88,9.47,2023-04-20,Mycow LLC,Germantown,MD,20876,"Germantown, MD 20876
(39.17915, -77.23717)"
87201,74,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-18,Bloomingdale LLC.,,OH,45246,"OH 45246
(39.28499880000004, -84.48030559999995)"
87091,512,2023-03-01,2023-03-31,9918,495.9,396.72,99.18,2023-04-11,"Ulta Salon Cosmetics & Fragrance, Inc.",,IL,60440,"IL 60440
(41.69821, -88.07964)"
87289,872,2023-03-01,2023-03-31,2164,108.2,86.56,21.64,2023-04-20,"European Market, Inc.",Derwood,MD,20855,"Derwood, MD 20855
(39.142303800000036, -77.14793279999998)"
87056,3908,2023-03-01,2023-03-31,29208,1460.4,1168.32,292.08,2023-04-07,Patel Brothers,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87157,553,2023-03-01,2023-03-31,60,3.0,2.4,0.6,2023-04-14,"White House Black Market, Inc.",,FL,33966,"FL 33966
(26.60791, -81.81004)"
87222,764,2023-03-01,2023-03-31,1998,99.9,79.92,19.98,2023-04-18,BED BATH AND  BEYOND INC,,NJ,7083,"NJ 07083
(40.698390000000074, -74.26988499999999)"
87117,690,2023-03-01,2023-03-31,900,45.0,36.0,9.0,2023-04-12,HQJ INC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.09303, -77.07354)"
87334,1401,2023-03-01,2023-03-31,10777,538.85,431.08,107.77,2023-04-20,PALMERAS LATINO MARKET INC,Germantown,MD,20874,"Germantown, MD 20874
(39.18272, -77.27048)"
87162,1218,2023-03-01,2023-03-31,5321,266.05,212.84,53.21,2023-04-15,Gaitherstowne Beer and Wine Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87356,368,2023-03-01,2023-03-31,7833,391.65,313.32,78.33,2023-04-23,Dave  West  Indian Product  Corp DBA The  Caribbean Market,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.98126, -77.00988)"
87008,4979,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-02,BETHESDA BAGELS OF FALLSGROVE LLC,Rockville,MD,20850,"Rockville, MD 20850
(39.08509000000004, -77.15069499999998)"
87352,468,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-21,LA Madeleine,,TX,75251,"TX 75251
(32.91857, -96.7699)"
87294,3712,2023-03-01,2023-03-31,203,10.15,8.12,2.03,2023-04-20,RED GROUP INC,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.06094, -76.95226)"
87020,409,2023-03-01,2023-03-31,2269,113.45,90.76,22.69,2023-04-03,Muhn Inc,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.09303, -77.07354)"
87236,630,2023-03-01,2023-03-31,52,2.6,2.08,0.52,2023-04-19,J&J Deli Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87159,316,2023-03-01,2023-03-31,1561,78.05,62.44,15.61,2023-04-14,"Bethesda Community Food Store, Inc.",Cabin John,MD,20818,"Cabin John, MD 20818
(38.97469, -77.16263)"
87085,1209,2023-03-01,2023-03-31,543,27.15,21.72,5.43,2023-04-10,"The Arc Montgomery County, Inc",Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87133,3691,2023-03-01,2023-03-31,2441,122.05,97.64,24.41,2023-04-13,STAPLES OFFICE SUPERSTORE,,MA,1702,"MA 01702
(42.28003, -71.41619)"
87184,1507,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-17,Sarku Maryland Holdco Inc.,,NY,10004,"NY 10004
(40.69185, -74.01336)"
87107,432,2023-03-01,2023-03-31,2897,144.85,115.88,28.97,2023-04-12,Rodmans Gourmet,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.04516000000007, -77.05323529999998)"
87371,480,2023-03-01,2023-03-31,2562,128.1,102.48,25.62,2023-04-25,Saks and Company,,MD,20015,"MD 20015
(38.96102, -77.0699)"
87118,341,2023-03-01,2023-03-31,15,0.75,0.6,0.15,2023-04-13,19725A Inc,Germantown,MD,20874,"Germantown, MD 20874
(39.18272, -77.27048)"
87317,401,2023-03-01,2023-03-31,2036,101.8,81.44,20.36,2023-04-20,CKCE Inc,Rockville,MD,20852,"Rockville, MD 20852
(39.04539, -77.11398)"
87308,1129,2023-03-01,2023-03-31,1195,59.75,47.8,11.95,2023-04-20,Dick's Sporting Goods Inc,,PA,15108,"PA 15108
(40.51748, -80.16423)"
87221,149,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-18,"SODEXO OPERATIONS, LLC",,MD,14240,MD 14240
87124,3660,2023-03-01,2023-03-31,171,8.55,6.84,1.71,2023-04-13,PASSION SUSHI INC,Bethesda,MD,20816,"Bethesda, MD 20816
(38.95687410000005, -77.10252799999995)"
87094,460,2023-03-01,2023-03-31,392,19.6,15.68,3.92,2023-04-11,Wow Grill Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87196,3959,2023-03-01,2023-03-31,384,19.2,15.36,3.84,2023-04-17,Kensington Market LLC,Kensington,MD,20895,"Kensington, MD 20895
(39.02627, -77.07507)"
87152,957,2023-03-01,2023-03-31,7126,356.3,285.04,71.26,2023-04-14,Lowe's Home Centers,,NC,28117,"NC 28117
(35.59496, -80.86895)"
87324,4988,2023-03-01,2023-03-31,5302,265.1,212.08,53.02,2023-04-20,CHEESECAKE FACTORY RESTAURANTS,,CA,91301,"CA 91301
(34.14611, -118.77812)"
87252,3781,2023-03-01,2023-03-31,4830,241.5,193.2,48.3,2023-04-19,POTOMAC FAMILY DINING GROUP,,VA,20171,"VA 20171
(38.948465000000056, -77.40752499999996)"
87048,3837,2023-03-01,2023-03-31,60,3.0,2.4,0.6,2023-04-06,RETAIL CONCEPTS INC,,TX,77477,"TX 77477
(29.633056700000054, -95.58123629999994)"
87337,1372,2023-03-01,2023-03-31,111,5.55,4.44,1.11,2023-04-20,NIPAM CORP,Silver Spring,MD,20903,"Silver Spring, MD 20903
(39.00213, -76.98677)"
87083,4998,2023-03-01,2023-03-31,353,17.65,14.12,3.53,2023-04-10,Kusshi Ko LLC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(38.99693, -77.02914)"
87041,662,2023-03-01,2023-03-31,364,18.2,14.56,3.64,2023-04-05,ABI III CORPORATION,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87262,1220,2023-03-01,2023-03-31,4495,224.75,179.8,44.95,2023-04-19,"Fish Taco, Inc",Cabin John,MD,20818,"Cabin John, MD 20818
(38.97469, -77.16263)"
87322,3717,2023-03-01,2023-03-31,83,4.15,3.32,0.83,2023-04-20,ZODIAC EXPRESS INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87054,845,2023-03-01,2023-03-31,484,24.2,19.36,4.84,2023-04-07,Drug Depot,Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.98249, -77.08722)"
87155,73,2023-03-01,2023-03-31,40145,2007.25,1605.8,401.45,2023-04-14,"Macyï¿½s Retail Holdings, LLC",,OH,45202,"OH 45202
(39.10815500000007, -84.51391499999994)"
87105,3860,2023-03-01,2023-03-31,4,0.2,0.16,0.04,2023-04-11,CELLULAR SALES OF MARYLAND LLC,,TN,37923,"TN 37923
(35.92571, -84.08595)"
87309,1129,2023-03-01,2023-03-31,2062,103.1,82.48,20.62,2023-04-20,Dick's Sporting Goods Inc,,PA,15108,"PA 15108
(40.51748, -80.16423)"
87050,176,2023-03-01,2023-03-31,396,19.8,15.84,3.96,2023-04-06,"caspian kabob, inc.",Germantown,MD,20876,"Germantown, MD 20876
(39.17915, -77.23717)"
87175,581,2023-03-01,2023-03-31,272,13.6,10.88,2.72,2023-04-17,Sterling Jewelers Inc.,,OH,44333,"OH 44333
(41.1288, -81.61212)"
87259,1387,2023-03-01,2023-03-31,210,10.5,8.4,2.1,2023-04-19,RRK LLC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.14033, -77.19373)"
87189,3954,2023-03-01,2023-03-31,3690,184.5,147.6,36.9,2023-04-17,Penney OpCo LLC,,TX,75024,"TX 75024
(33.08094500000004, -96.82105999999999)"
87343,447,2023-03-01,2023-03-31,871,43.55,34.84,8.71,2023-04-21,Golden World Inc,Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87208,253,2023-03-01,2023-03-31,26870,1343.5,1074.8,268.7,2023-04-18,PANDA EXPRESS,,CA,91770,"CA 91770
(34.08075, -118.07562)"
87188,552,2023-03-01,2023-03-31,539,26.95,21.56,5.39,2023-04-17,"Chico's FAS, Inc.",,FL,33966,"FL 33966
(26.60791, -81.81004)"
87362,102,2023-03-01,2023-03-31,30170,1508.5,1206.8,301.7,2023-04-24,Walgreen Co.,,IL,60015,"IL 60015
(42.16905, -87.84621)"
87037,425,2023-03-01,2023-03-31,164,8.2,6.56,1.64,2023-04-04,Village Beer and Wine,Germantown,MD,20876,"Germantown, MD 20876
(39.17915, -77.23717)"
87136,60,2023-03-01,2023-03-31,2911,145.55,116.44,29.11,2023-04-13,Bradley Food & Beverage Inc,Bethesda,MD,20814,"Bethesda, MD 20814
(38.98637, -77.09692)"
87163,830,2023-03-01,2023-03-31,0,0.0,0.0,0.0,2023-04-16,"BROWN GROUP RETAIL, INC",,MO,63166,MO 63166
87299,522,2023-03-01,2023-03-31,134181,6709.05,5367.24,1341.81,2023-04-20,DOS FRIENDS INC.,Silver Spring,MD,20903,"Silver Spring, MD 20903
(39.00213, -76.98677)"
87065,1383,2023-03-01,2023-03-31,10099,504.95,403.96,100.99,2023-04-08,Don Pollo of Briggs Chaney Inc,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.09303, -77.07354)"
87270,3650,2023-03-01,2023-03-31,3747,187.35,149.88,37.47,2023-04-19,"Solo Pollo of Aspen Hill, LLC",Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.09303, -77.07354)"
87315,448,2023-03-01,2023-03-31,1602,80.1,64.08,16.02,2023-04-20,MARYVALE MARKET INC,Rockville,MD,20850,"Rockville, MD 20850
(39.08509000000004, -77.15069499999998)"
87357,156,2023-03-01,2023-03-31,2559,127.95,102.36,25.59,2023-04-24,"CLAIRE'S BOUTIQUES, INC.",,FL,33027,"FL 33027
(25.985005000000058, -80.32011999999997)"
87100,106,2023-03-01,2023-03-31,7009,350.45,280.36,70.09,2023-04-11,Roots Olney LLC,Olney,MD,20832,"Olney, MD 20832
(39.15052, -77.06888)"
87349,3549,2023-03-01,2023-03-31,220,11.0,8.8,2.2,2023-04-21,GGCY Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(38.99693, -77.02914)"
87358,359,2023-03-01,2023-03-31,227,11.35,9.08,2.27,2023-04-24,"Best Buy Stores, LP",,MN,55423,"MN 55423
(44.88435, -93.28765)"
